task_id,onet_soc_code,occupation_title,task_statement,dim1_Distributional Coverage_R,dim1_Distributional Coverage_B,dim2_Tacit Knowledge_R,dim2_Tacit Knowledge_B,dim3_Specification Ambiguity_R,dim3_Specification Ambiguity_B,dim4_Sequential Coherence_R,dim4_Sequential Coherence_B,dim5_Working Memory_R,dim5_Working Memory_B,dim6_Long-Term Memory_R,dim6_Long-Term Memory_B,dim7_Multimodal Demand_R,dim7_Multimodal Demand_B,dim8_Inference Speed_R,dim8_Inference Speed_B,dim9_Output Verifiability_R,dim9_Output Verifiability_B,dim10_Reliability Threshold_R,dim10_Reliability Threshold_B,dim11_Counterpart Acceptance_R,dim11_Counterpart Acceptance_B,dim12_Regulatory & Legal Constraints_R,dim12_Regulatory & Legal Constraints_B,exposure
18562,43-3051.00,Payroll and Timekeeping Clerks,Process paperwork for new employees and enter employee information into the payroll system.,2,1,1,0,1,1,2,1,1,0,1,0,1,0,0,0,1,1,3,2,,0,,1,0.645229
18563,43-3051.00,Payroll and Timekeeping Clerks,"Keep track of leave time, such as vacation, personal, and sick leave, for employees.",2,0,1,0,2,1,2,1,2,0,3,1,0,0,0,0,1,1,2,2,,0,,0,0.695774
18564,43-3051.00,Payroll and Timekeeping Clerks,Conduct verifications of employment.,2,1,1,0,2,1,1,1,1,0,1,0,1,1,0,0,1,1,2,2,,2,,1,0.600969
18565,43-4051.00,Customer Service Representatives,"Confer with customers by telephone or in person to provide information about products or services, take or enter orders, cancel accounts, or obtain details of complaints.",3,1,2,1,2,1,2,1,2,1,2,1,1,1,3,1,2,1,2,2,,2,,1,0.593932
18572,43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping","Process, verify, and maintain personnel related documentation, including staffing, recruitment, training, grievances, performance evaluations, classifications, and employee leaves of absence.",3,1,1,1,2,2,2,1,2,1,3,1,1,1,1,0,2,2,3,2,,1,,1,0.544666
18574,43-6011.00,Executive Secretaries and Executive Administrative Assistants,"Perform general office duties, such as ordering supplies, maintaining records management database systems, and performing basic bookkeeping work.",2,1,1,1,3,2,1,1,2,1,3,1,1,1,1,0,2,1,2,2,,1,,1,0.572079
18575,43-6011.00,Executive Secretaries and Executive Administrative Assistants,"Prepare agendas and make arrangements, such as coordinating catering for luncheons, for committee, board, and other meetings.",2,1,2,1,2,1,2,1,2,1,2,1,1,0,0,0,1,1,2,2,,2,,0,0.584516
18578,43-6011.00,Executive Secretaries and Executive Administrative Assistants,Process payroll information.,2,1,1,1,1,1,2,1,2,1,2,1,1,0,0,0,2,1,3,2,,0,,1,0.604149
18579,43-6011.00,Executive Secretaries and Executive Administrative Assistants,Supervise and train other clerical staff and arrange for employee training by scheduling training or organizing training material.,2,1,2,2,3,2,2,1,2,1,3,1,1,1,1,0,2,1,2,2,,2,,0,0.511404
18586,11-2011.00,Advertising and Promotions Managers,"Manage sales team including setting goals, providing incentives, and evaluating employee performance.",2,1,2,2,3,2,2,2,2,1,3,2,1,1,1,0,3,3,3,3,,3,,1,0.0
18592,11-9032.00,"Education Administrators, Kindergarten through Secondary",Mentor and support administrative staff members such as superintendents and principals.,3,2,3,2,3,3,2,2,2,1,3,2,1,1,1,0,3,3,3,3,,3,,1,0.0
18593,11-9033.00,"Education Administrators, Postsecondary","Advise students on issues such as course selection, progress toward graduation, and career decisions.",3,2,2,2,3,2,2,1,2,1,3,1,1,0,2,1,2,2,2,2,,2,,1,0.459595
18594,11-9033.00,"Education Administrators, Postsecondary","Direct, coordinate, and evaluate the activities of personnel, including support staff engaged in administering academic institutions, departments, or alumni organizations.",3,2,3,2,3,3,3,2,3,2,3,2,1,1,1,0,3,3,3,3,,3,,2,0.0
18595,11-9033.00,"Education Administrators, Postsecondary",Formulate strategic plans for the institution.,3,2,3,2,3,2,3,2,3,2,3,2,1,0,0,0,3,3,3,3,,3,,1,0.0
18597,11-9033.00,"Education Administrators, Postsecondary","Write grants to procure external funding, and supervise grant-funded projects.",3,2,2,2,3,2,3,2,3,2,3,2,1,0,0,0,3,2,3,3,,2,,1,0.0
18599,11-9081.00,Lodging Managers,Monitor the revenue activity of the hotel or facility.,2,1,1,0,2,1,1,0,2,1,2,0,1,0,1,0,1,1,2,1,,0,,1,0.776145
18602,17-2031.00,Bioengineers and Biomedical Engineers,Keep documentation of service histories on all biomedical equipment.,2,1,1,0,1,1,1,0,2,1,3,1,1,0,0,0,1,1,2,1,,0,,1,0.722981
18604,17-2031.00,Bioengineers and Biomedical Engineers,"Write documents describing protocols, policies, standards for use, maintenance, and repair of medical equipment.",2,1,2,1,2,2,2,1,2,1,2,1,1,0,0,0,3,2,3,2,,1,,1,0.521934
18605,17-2031.00,Bioengineers and Biomedical Engineers,"Manage teams of engineers by creating schedules, tracking inventory, creating and using budgets, and overseeing contract obligations and deadlines.",2,1,2,1,3,2,3,2,3,2,3,2,1,0,1,0,2,1,2,2,,3,,1,0.0
18607,17-2112.00,Industrial Engineers,"Estimate production costs, cost saving methods, and the effects of product design changes on expenditures for management review, action, and control.",3,2,2,1,2,2,2,2,3,1,2,1,1,1,0,0,2,2,3,2,,1,,0,0.448633
18609,17-2112.00,Industrial Engineers,"Confer with clients, vendors, staff, and management personnel regarding purchases, product and production specifications, manufacturing capabilities, or project status.",3,2,2,1,3,2,2,1,2,1,2,1,1,1,2,1,2,2,2,2,,2,,1,0.471405
18612,19-1012.00,Food Scientists and Technologists,Stay up to date on new regulations and current events regarding food science by reviewing scientific literature.,2,1,1,1,2,1,1,1,2,1,2,1,1,1,0,0,2,2,2,2,,0,,0,0.554159
18613,19-1029.04,Biologists,"Prepare technical and research reports, such as environmental impact reports, and communicate the results to individuals in industry, government, or the general public.",3,1,2,1,3,2,2,1,3,2,2,1,2,2,0,0,3,2,3,2,,2,,2,0.419974
18614,19-1029.04,Biologists,"Review reports and proposals, such as those relating to land use classifications and recreational development, for accuracy, adequacy, or adherence to policies, regulations, or scientific standards.",2,1,2,1,2,1,2,1,3,2,2,1,1,1,0,0,3,2,3,2,,2,,1,0.478562
18615,19-1023.00,Zoologists and Wildlife Biologists,"Inform and respond to public regarding wildlife and conservation issues, such as plant identification, hunting ordinances, and nuisance wildlife.",3,1,2,1,2,2,1,0,2,1,1,0,2,2,2,0,2,2,2,2,,1,,1,0.553059
18617,19-2043.00,Hydrologists,Develop computer models for hydrologic predictions.,3,1,2,2,3,2,3,2,3,2,2,1,2,2,0,0,3,2,3,2,,0,,1,0.393664
18618,19-2043.00,Hydrologists,"Prepare written and oral reports describing research results, using illustrations, maps, appendices, and other information.",2,1,1,1,2,1,2,1,2,1,2,1,2,1,0,0,2,2,2,2,,1,,1,0.576148
18619,19-3034.00,School Psychologists,"Interpret test results and prepare psychological reports for teachers, administrators, and parents.",3,1,2,2,2,2,2,1,2,2,2,1,1,1,0,0,3,2,3,3,,3,,3,0.0
18621,19-4051.01,Nuclear Technicians,"Communicate with accelerator maintenance personnel to ensure readiness of support systems, such as vacuum, water cooling, or radio frequency power sources.",2,1,2,1,2,2,2,1,2,1,2,1,1,0,1,0,2,1,3,2,,2,,1,0.554798
18625,21-1012.00,"Educational, Guidance, and Career Counselors and Advisors","Evaluate students' or individuals' abilities, interests, and personality characteristics, using tests, records, interviews, or professional sources.",3,2,2,2,2,2,2,1,2,1,3,1,1,1,1,0,3,3,3,2,,3,,2,0.0
18628,21-1012.00,"Educational, Guidance, and Career Counselors and Advisors","Collaborate with teachers and administrators in the development, evaluation, and revision of school programs and in the preparation of master schedules for curriculum offerings.",2,1,2,2,3,2,3,2,3,2,2,1,1,1,0,0,2,2,2,2,,2,,1,0.3994
18633,21-1012.00,"Educational, Guidance, and Career Counselors and Advisors",Establish contacts with employers to create internship and employment opportunities for students.,2,1,2,2,3,2,2,1,2,1,3,1,1,0,1,0,2,2,2,2,,2,,1,0.495736
18639,25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education",Meet or correspond with parents or guardians to discuss children's progress and to determine priorities and resource needs.,3,2,3,2,3,3,2,1,2,1,3,2,1,1,2,1,2,2,2,2,,3,,2,0.0
1864,29-1141.00,Registered Nurses,Consult with institutions or associations regarding issues or concerns relevant to the practice and profession of nursing.,2,1,2,2,3,2,2,1,2,1,2,1,1,0,0,0,3,3,2,2,,3,,1,0.0
18648,27-2012.02,Producers and Directors,Create graphics for television broadcasts.,2,1,2,1,3,2,2,1,2,1,2,1,3,2,2,1,2,1,2,2,,1,,1,0.529134
18651,27-4011.00,Audio and Video Technicians,"Reserve audio-visual equipment and facilities, such as meeting rooms.",1,0,1,0,2,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,,0,,0,0.87358
18652,27-4011.00,Audio and Video Technicians,Analyze and maintain data logs for audio-visual activities.,2,0,1,0,2,2,2,1,2,1,2,1,1,0,0,0,1,1,2,1,,0,,0,0.677219
18658,27-4012.00,Broadcast Technicians,Develop employee work schedules.,2,1,1,1,2,2,2,1,2,1,2,1,0,0,0,0,2,1,2,1,,1,,1,0.61446
18659,27-4012.00,Broadcast Technicians,Produce graphics for broadcasts.,2,1,2,1,3,2,2,1,2,1,2,1,3,2,2,1,1,1,2,1,,1,,0,0.551836
18663,27-4031.00,"Camera Operators, Television, Video, and Film","Edit video for broadcast productions, including non-linear editing.",2,1,2,2,3,2,3,2,3,2,2,1,3,2,0,0,2,2,2,2,,1,,0,0.387543
18667,27-4031.00,"Camera Operators, Television, Video, and Film",Stay current with new technologies in the field by reading trade magazines.,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,,0,,0,0.95058
18670,27-4031.00,"Camera Operators, Television, Video, and Film",Design graphics for studio productions.,3,1,2,1,3,2,2,1,2,1,2,1,3,2,0,0,2,2,2,2,,1,,0,0.486493
18671,27-4031.00,"Camera Operators, Television, Video, and Film",Write new scripts for broadcasts.,3,1,2,1,3,2,2,1,2,1,2,1,0,0,0,0,2,2,2,2,,2,,1,0.495331
18679,29-1181.00,Audiologists,"Engage in marketing activities, such as developing marketing plans, to promote business for private practices.",2,1,2,2,3,2,2,1,2,1,2,1,1,0,0,0,3,2,1,0,,1,,1,0.526146
18682,29-1181.00,Audiologists,Advise educators or other medical staff on hearing or balance topics.,2,1,2,1,2,1,1,0,2,1,2,1,1,1,1,0,2,2,2,2,,2,,2,0.53211
18688,29-1181.00,Audiologists,"Refer patients to additional medical or educational services, if needed.",2,1,2,1,2,2,1,0,2,1,2,1,1,0,0,0,2,1,2,2,,3,,2,0.0
18689,29-1181.00,Audiologists,"Perform administrative tasks, such as managing office functions and finances.",2,1,1,1,3,2,2,1,2,1,2,1,1,0,0,0,1,1,2,1,,1,,1,0.607463
18690,29-1181.00,Audiologists,"Maintain patient records at all stages, including initial and subsequent evaluation and treatment activities.",2,1,1,1,1,1,2,1,2,1,3,1,1,0,0,0,2,2,3,2,,0,,1,0.562435
18691,29-9091.00,Athletic Trainers,"Perform general administrative tasks, such as keeping records or writing reports.",2,1,1,0,2,1,1,0,2,1,2,1,0,0,0,0,1,1,2,1,,0,,1,0.706423
18692,29-9091.00,Athletic Trainers,File athlete insurance claims and communicate with insurance providers.,2,2,1,1,2,2,2,1,2,1,2,1,1,1,0,0,2,2,2,2,,2,,1,0.462884
18698,31-1133.00,Psychiatric Aides,"Complete administrative tasks, such as entering orders into computer, answering telephone calls, or maintaining medical or facility information.",2,1,1,0,1,1,1,0,1,0,1,0,1,1,2,1,1,1,2,2,,2,,1,0.620403
18708,33-3021.02,Police Identification and Records Officers,Maintain records of evidence and write and review reports.,2,1,2,1,1,1,2,1,2,1,3,2,2,2,0,0,2,2,3,3,,2,,2,0.0
18710,33-3021.02,Police Identification and Records Officers,"Identify, compare, classify, and file fingerprints, using systems such as Automated Fingerprint Identification System (AFIS) or the Henry Classification System.",2,1,2,2,1,1,2,1,2,1,1,0,3,2,1,0,2,1,3,3,,0,,1,0.0
1875,29-1127.00,Speech-Language Pathologists,Develop speech exercise programs to reduce disabilities.,3,1,3,2,3,2,2,1,2,1,3,2,2,2,0,0,3,2,2,2,,2,,3,0.0
18759,39-9011.00,Childcare Workers,Create developmentally appropriate lesson plans.,3,1,2,2,2,2,2,1,2,1,2,1,1,1,0,0,2,1,2,1,,1,,1,0.580367
1876,29-1127.00,Speech-Language Pathologists,"Consult with and advise educators or medical staff on speech or hearing topics, such as communication strategies or speech and language stimulation.",3,1,2,2,2,2,2,1,2,1,2,1,1,1,1,0,2,2,2,2,,2,,2,0.472613
18777,43-4121.00,"Library Assistants, Clerical","Acquire books, pamphlets, periodicals, audio-visual materials, and other library supplies by checking prices, figuring costs, and preparing appropriate order forms and facilitating the ordering process by providing such information to others.",2,1,1,0,2,1,2,1,2,1,1,0,1,0,0,0,1,1,2,2,,0,,1,0.659158
18778,43-4121.00,"Library Assistants, Clerical",Prepare library statistics reports.,2,0,1,0,1,1,2,1,2,1,1,0,1,0,0,0,1,1,2,1,,0,,0,0.779177
18779,43-4121.00,"Library Assistants, Clerical",Design or maintain library web site and online catalogues.,2,1,2,1,2,2,2,1,2,1,2,1,2,1,0,0,2,1,2,2,,1,,1,0.580367
18780,43-6012.00,Legal Secretaries and Administrative Assistants,Prepare and distribute invoices to bill clients or pay account expenses.,2,1,1,1,2,2,2,1,2,1,2,1,1,0,0,0,1,1,3,2,,0,,1,0.556838
18809,11-9013.02,"Farmers, Ranchers, and Other Agricultural Managers","Maintain financial, operational, production, or employment records for farms or ranches.",2,1,1,0,2,1,1,0,2,1,3,1,1,0,0,0,1,1,3,2,,0,,0,0.631659
18813,11-9013.02,"Farmers, Ranchers, and Other Agricultural Managers","Obtain financing necessary for purchases of machinery, land, supplies, or livestock.",2,1,2,1,2,2,2,2,2,1,2,1,0,0,0,0,2,1,3,2,,2,,2,0.463689
18817,11-9013.02,"Farmers, Ranchers, and Other Agricultural Managers",Prepare budgets or financial reports for farm or ranch operations.,2,1,2,1,2,1,2,1,2,1,3,1,1,0,0,0,2,1,2,2,,1,,0,0.633125
18820,11-9013.02,"Farmers, Ranchers, and Other Agricultural Managers",Analyze market conditions to determine acreage allocations.,2,1,2,1,3,2,2,1,2,1,2,1,1,0,0,0,3,2,2,2,,0,,0,0.50866
18822,11-9013.02,"Farmers, Ranchers, and Other Agricultural Managers",Buy or sell futures contracts or price farm products in advance of future sales to minimize risk or maximize profits.,2,1,2,2,3,2,2,2,2,1,2,1,0,0,2,1,3,3,3,2,,0,,1,0.0
18831,11-9171.00,Funeral Home Managers,Conduct market research and analyze industry trends.,2,1,2,1,2,1,2,1,2,1,2,1,1,1,0,0,2,2,2,2,,1,,0,0.571496
18839,11-9171.00,Funeral Home Managers,Plan and implement sales promotions or other marketing strategies and activities for funeral home operations.,2,1,2,1,3,2,2,1,2,1,2,1,2,1,0,0,3,2,2,2,,2,,1,0.493203
18840,11-9171.00,Funeral Home Managers,"Respond to customer complaints, legal inquiries, payment negotiations, or other post-service matters.",3,1,3,2,3,2,2,1,2,1,3,1,1,0,2,1,2,2,3,3,,3,,1,0.0
18841,11-9171.00,Funeral Home Managers,"Review financial statements, sales or activity reports, or other performance data to identify opportunities for cost reductions or service improvements.",2,1,2,1,2,2,2,1,2,1,2,1,1,0,0,0,2,2,2,1,,0,,0,0.580011
18842,11-9171.00,Funeral Home Managers,"Schedule funerals, burials, or cremations.",2,1,2,1,3,2,2,1,2,1,2,1,1,0,1,0,1,1,3,2,,3,,2,0.0
18844,11-9171.00,Funeral Home Managers,"Set marketing, sales, or other financial goals for funeral service establishments and monitor progress toward these goals.",2,1,2,1,2,2,2,1,2,1,3,1,0,0,0,0,2,1,2,2,,1,,0,0.571496
18845,11-9171.00,Funeral Home Managers,Set prices or credit terms for funeral products or services.,2,2,2,1,2,2,2,1,2,1,2,1,0,0,1,0,2,2,2,2,,2,,1,0.481059
1885,29-1127.00,Speech-Language Pathologists,"Conduct or direct research on speech or hearing topics and report findings for use in developing procedures, technologies, or treatments.",3,1,2,2,3,2,3,2,3,2,2,2,2,2,0,0,3,3,3,2,,2,,2,0.0
18851,11-9171.00,Funeral Home Managers,Schedule work hours for funeral home or contract employees.,2,1,2,1,2,2,2,1,2,1,2,1,0,0,1,0,1,1,2,1,,1,,0,0.629291
18853,13-1071.00,Human Resources Specialists,Analyze employment-related data and prepare required reports.,2,1,2,1,2,2,2,1,2,1,2,1,1,0,0,0,2,1,2,2,,0,,1,0.584516
18854,13-1071.00,Human Resources Specialists,Conduct exit interviews and ensure that necessary employment termination paperwork is completed.,2,1,2,2,2,1,2,1,2,1,1,0,1,1,2,1,1,1,3,2,,2,,1,0.539449
18855,13-1071.00,Human Resources Specialists,Conduct reference or background checks on job applicants.,2,2,2,1,2,2,2,1,2,1,2,1,1,1,0,0,2,2,3,2,,3,,2,0.0
18856,13-1071.00,Human Resources Specialists,Confer with management to develop or implement personnel policies or procedures.,3,1,2,2,3,2,2,1,2,1,2,1,0,0,1,0,2,2,3,2,,2,,1,0.472613
18857,13-1071.00,Human Resources Specialists,Contact job applicants to inform them of the status of their applications.,2,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,2,2,,0,,1,0.76906
18858,13-1071.00,Human Resources Specialists,Develop or implement recruiting strategies to meet current or anticipated staffing needs.,3,1,2,2,3,2,2,1,2,1,2,1,1,0,0,0,2,2,2,2,,2,,1,0.480173
18859,13-1071.00,Human Resources Specialists,Hire employees and process hiring-related paperwork.,3,1,2,2,2,2,2,1,2,1,2,1,1,0,1,0,2,2,3,2,,2,,1,0.495736
18860,13-1071.00,Human Resources Specialists,"Inform job applicants of details such as duties and responsibilities, compensation, benefits, schedules, working conditions, or promotion opportunities.",2,0,1,1,1,0,1,0,2,1,1,0,1,0,1,0,1,1,2,2,,1,,1,0.734425
18861,13-1071.00,Human Resources Specialists,"Interpret and explain human resources policies, procedures, laws, standards, or regulations.",3,1,2,1,2,1,2,1,2,1,1,0,0,0,1,0,2,2,3,2,,2,,1,0.549966
18862,13-1071.00,Human Resources Specialists,"Interview job applicants to obtain information on work history, training, education, or job skills.",3,1,2,2,2,2,2,1,2,1,1,0,2,2,3,1,2,2,2,2,,2,,1,0.479436
18863,13-1071.00,Human Resources Specialists,"Maintain and update human resources documents, such as organizational charts, employee handbooks or directories, or performance evaluation forms.",2,1,1,0,2,2,1,1,2,1,3,1,1,0,0,0,2,2,2,2,,0,,1,0.547494
18864,13-1071.00,Human Resources Specialists,"Maintain current knowledge of Equal Employment Opportunity (EEO) and affirmative action guidelines and laws, such as the Americans with Disabilities Act (ADA).",2,0,1,0,2,1,1,0,2,1,1,0,0,0,0,0,2,2,3,2,,0,,1,0.605707
18865,13-1071.00,Human Resources Specialists,"Perform searches for qualified job candidates, using sources such as computer databases, networking, Internet recruiting resources, media advertisements, job fairs, recruiting firms, or employee referrals.",3,1,1,1,2,2,2,1,2,1,2,1,1,0,0,0,2,1,1,1,,1,,1,0.631312
18866,13-1071.00,Human Resources Specialists,"Prepare or maintain employment records related to events, such as hiring, termination, leaves, transfers, or promotions, using human resources management system software.",2,1,1,0,1,1,1,0,2,1,3,0,1,0,0,0,1,1,3,2,,0,,1,0.681553
18867,13-1071.00,Human Resources Specialists,"Provide management with information or training related to interviewing, performance appraisals, counseling techniques, or documentation of performance issues.",2,1,2,1,2,1,2,1,2,1,2,1,1,0,1,0,3,2,3,2,,2,,1,0.542644
